,product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,color_name,Fit,Composition
105,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
106,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Black,Relaxed fit,Shell: Cotton 100%
107,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Black,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
108,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,Shell: Cotton 100%
109,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
110,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Dark denim blue,Relaxed fit,Shell: Cotton 100%
111,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Dark denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
112,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,Shell: Cotton 100%
113,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
114,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,Shell: Cotton 100%
115,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
116,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Dark denim blue,Relaxed fit,Shell: Cotton 100%
117,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Dark denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
118,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Pale denim blue,Relaxed fit,Shell: Cotton 100%
119,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Pale denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
120,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Black,Relaxed fit,Shell: Cotton 100%
121,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Black,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
122,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,Shell: Cotton 100%
123,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
124,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
125,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Denim blue,Relaxed fit,Shell: Cotton 100%
126,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Black,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
127,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Black,Relaxed fit,Shell: Cotton 100%
128,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
129,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,Shell: Cotton 100%
130,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Dark denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
131,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Dark denim blue,Relaxed fit,Shell: Cotton 100%
132,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
133,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,Shell: Cotton 100%
134,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
135,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,Shell: Cotton 100%
136,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
137,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Denim blue,Relaxed fit,Shell: Cotton 100%
138,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Dark denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
139,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Dark denim blue,Relaxed fit,Shell: Cotton 100%
140,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Black,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
141,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Black,Relaxed fit,Shell: Cotton 100%
142,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
143,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,Shell: Cotton 100%
144,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
145,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Denim blue,Relaxed fit,Shell: Cotton 100%
146,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Black,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
147,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Black,Relaxed fit,Shell: Cotton 100%
148,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
149,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,Shell: Cotton 100%
150,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Dark denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
151,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Dark denim blue,Relaxed fit,Shell: Cotton 100%
152,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
153,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,Shell: Cotton 100%
154,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
155,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Light denim blue,Relaxed fit,Shell: Cotton 100%
156,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
157,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Denim blue,Relaxed fit,Shell: Cotton 100%
158,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Dark denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
159,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Dark denim blue,Relaxed fit,Shell: Cotton 100%
160,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Pale denim blue,Relaxed fit,"Pocket lining: Polyester 65%, Cotton 35%"
